clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
recordings translated distributed ukrainian officials begin alleged militant informing others plane shot,"[4.966386358908054e-28, 1.0434302138474537e-33, 1.2717736706053133e-08, 1.1161917269072054e-28, 1.0469538402927264e-30, 1.26750392911085e-25, 6.648240689054535e-26, 1.1796568415301873e-21, 1.1004864289227394e-32, 3.1958629648552144e-18, 1.601226942373748e-17, 3.8278099384193955e-25]",1.0598113937718705e-09,12
communication picks later alleged rebels reach scene crash,"[5.2232113944521654e-23, 5.879559550335599e-23, 2.8037470276858957e-41, 2.7472482226967443e-27, 5.814162214487895e-28, 1.7435046105554965e-30, 1.1902080882073338e-23, 2.607201392420356e-38]",1.536664009223747e-23,8
segment conversation alleged pro russian rebel named major another identified per ukrainian authorities,"[4.06833692773093e-30, 3.256799619234429e-30, 3.2198250245629085e-43, 8.69261544782896e-24, 2.7984600064368405e-31, 6.024342576732112e-36, 2.09953458283744e-31, 1.0770766737449858e-24, 5.286623672797597e-39, 3.177835660798213e-39, 8.888026757032405e-49, 1.1834633427003468e-39, 4.2678449232856095e-39]",7.515153797319991e-25,13
major plane broke pieces air found first dead civilian,"[5.058172402540109e-30, 6.053488965162023e-45, 2.69359135115234e-35, 8.84963864579824e-38, 1.5427840957738988e-35, 3.3677899271801457e-20, 8.06031384614753e-34, 2.3728163839201038e-42, 2.325883388040798e-51]",3.741988808540053e-21,9
things going,"[3.5934124162478015e-33, 1.5402655134721653e-50]",1.7967062081239008e-33,2
well sure civilian plane,"[1.9341251145188463e-45, 5.914065292578587e-31, 8.08136518682683e-37, 3.688406542410449e-25]",9.221031141209557e-26,4
g lot people,"[1.7193415063884204e-29, 2.3816358676017832e-32, 8.180290402095971e-34]",5.739349817200143e-30,3
f k debris falling straight yards,"[5.6623152860367414e-40, 2.536103706116919e-40, 2.284643999346655e-36, 1.0044997816726007e-29, 1.1192478549399162e-37, 1.6095837078221718e-39]",1.674166702620703e-30,6
remnants internal brackets chairs bodies,"[1.7653030035667245e-47, 1.2985602373546582e-36, 3.6293118977838793e-41, 2.226954289735817e-41, 3.4481180893692747e-47]",2.5972376001373354e-37,5
g weapons,"[1.1196727794165224e-29, 6.128483085361461e-47]",5.598363897082612e-30,2
nothing civilian belongings medical scraps towels toilet paper,"[2.8767685717952727e-35, 4.145213359346897e-34, 1.3265226903097517e-30, 1.0826443479391914e-33, 1.2477830765524114e-39, 8.359442930139664e-36, 5.292259679530245e-40, 2.375502742510786e-31]",1.9570090739379514e-31,8
ukrainian prime minister friday blasted terrorists blamed shooting plane day earlier people aboard,"[3.7700125300838365e-36, 6.700724278185415e-18, 8.266392350544422e-25, 5.503794140440186e-38, 7.662719979452878e-37, 4.9394276009272084e-39, 6.450250415725239e-46, 3.7188470105294205e-43, 3.953888141134241e-46, 1.908220441463732e-24, 2.3643917167387276e-25, 6.019774313788044e-36, 1.051865272246419e-40]",5.154405576526356e-19,13
cnn can not independently verify authenticity phone call known recordings edited made,"[8.131538700340986e-35, 1.817845299355767e-42, 1.7205309867316507e-33, 6.9136572971067145e-40, 1.1570671394304123e-29, 2.7834297805433065e-30, 8.38107014708572e-28, 8.472708823482887e-40, 1.9564473009887225e-34, 1.2692667511846414e-32, 1.6016003006627599e-31, 2.495612498506064e-38]",7.105299717488317e-29,12
lt col rick cnn military analyst said would surprised able monitor communications rebels,"[4.1859034356051725e-40, 9.269990883687791e-35, 1.1529010443581303e-28, 1.282219321055818e-35, 8.175732989127574e-49, 2.496424301685187e-35, 1.1484202681136845e-30, 5.0753569662457985e-28, 3.270362166483496e-27, 1.208465485496549e-23, 2.0726337575264897e-28, 4.37043400231425e-23, 6.558246139284179e-27]",4.2922811326262546e-24,13
ukrainian intelligence pretty good territory said friday cnn new day,"[4.0230392601493155e-18, 9.389952007882963e-39, 4.659181997070351e-33, 7.978583506894014e-27, 4.608934328992141e-39, 6.536198938577184e-37, 2.5581283327208528e-37, 1.7753409714024507e-37, 3.326477482757326e-38, 1.1549214063445864e-30]",4.023039268129059e-19,10
final segment alleged intercepted phone calls unidentified militant allegedly speaks russian cossack,"[2.2492468644208355e-37, 4.1625984287583505e-29, 1.8496541286356117e-30, 4.327898981510938e-27, 1.8371361000924479e-37, 7.491380576120947e-34, 1.4737794050390727e-34, 4.798547461705801e-33, 9.168320653102367e-22, 2.7562991590662536e-28, 4.5114242935533675e-35, 7.391345531388573e-29]",7.640306551949738e-23,12
militant tv say like ukrainian transport plane writing says airlines territory ukraine,"[5.8043366412791336e-40, 7.747971871302663e-40, 5.845395423279962e-38, 8.601553751413312e-25, 3.1615146792207113e-47, 4.076877231187429e-43, 1.8724195785716004e-38, 4.004275795604553e-46, 6.806170390209917e-38, 3.127480691975518e-44, 3.6359226263249094e-38, 6.1870499824755985e-24]",5.872671131347595e-25,12
well bringing spies hell flying war going,"[8.360722083758007e-35, 1.3069453396231225e-34, 1.4926532678815632e-28, 1.7096417798789158e-36, 1.3253433668322608e-34, 4.42379468181125e-37, 7.213730675692209e-39]",2.132366796906897e-29,7
recordings garnered worldwide attention first alleged intercepted calls ukrainian officials released others released earlier month,"[4.139056237406329e-39, 2.0781885109453796e-40, 3.2565373782076422e-43, 6.949170068451395e-41, 2.473529476132649e-36, 1.9131558978748763e-41, 1.502370403952958e-20, 1.0382078335423676e-33, 2.9003432440933145e-24, 8.931048469053195e-29, 5.8685986563593085e-34, 1.2068708387393605e-29, 3.433913412517043e-40, 1.2699579777421194e-41, 3.320492797714834e-29]",1.0017736344906281e-21,15
ukrainian foreign minister told cnn friday phone calls intercepted time plane shot,"[6.360484940070657e-45, 2.282921341007861e-24, 2.7739464106793473e-28, 3.595804945657026e-27, 1.2232141721306517e-31, 1.5916448750130108e-41, 1.9885657185992608e-41, 1.1898405792985025e-29, 1.0428874031536307e-35, 1.0093119925152835e-31, 5.674889324639753e-38, 2.3964508645756012e-42]",1.905672218552901e-25,12
called international support bring justice bastards committed international crime,"[4.07463587388336e-21, 1.181560490833071e-32, 1.609574216917923e-37, 3.531575420597666e-49, 5.307933515290282e-44, 2.1445090129585844e-31, 1.0226055247031153e-38, 6.06316972708777e-38, 5.998803548846355e-34]",4.527373193455807e-22,9
russia directly responded content audio president putin blamed ukraine crash tragedy would happened peace land case military operations southeastern ukraine renewed said,"[1.362406549456383e-38, 1.1077015672202286e-53, 1.657044182057017e-41, 1.6843909787006768e-40, 9.894865690439894e-39, 2.8635078819980443e-40, 2.1097314514406734e-27, 4.577705408604524e-35, 1.4024851149872536e-30, 2.527712552269585e-39, 5.424076774612319e-37, 1.6731095131572196e-25, 4.114896529161939e-44, 3.0683005637503073e-30, 2.756192145329655e-25, 1.7958018103590045e-37, 1.5209564649105352e-41, 5.182324785105188e-38, 2.0309468078336428e-38, 5.170612717202699e-37, 4.363242114951081e-49, 1.4542957725083194e-48]",2.022928946058734e-26,22
additional set recordings released ukrainian intelligence officials friday said link rebels time missile allegedly took plane,"[1.0305654737994781e-38, 2.2901001455201453e-42, 1.978127717495021e-33, 1.3034865431068558e-29, 6.585256834918875e-41, 4.946882684627674e-45, 4.3973774951133925e-47, 4.417631710864933e-46, 2.1311898047093297e-47, 1.2447217578287934e-50, 4.453629622612051e-37, 2.2299959961101274e-36, 1.54148114436277e-38, 4.108805660940246e-31, 1.8980250319658242e-41, 1.130358915952974e-38]",8.404829273343887e-31,16
one recording purportedly military chief separatist national republic russian military intelligence officer discusses missile system called buk,"[2.9305002722825013e-37, 2.2823865053652256e-37, 6.095273370916056e-33, 2.311528055325051e-43, 7.48745336458352e-46, 6.567656231378924e-54, 4.5356948672646605e-57, 2.876329931865265e-44, 2.2567759427478267e-40, 1.0362015856579289e-44, 9.156051142387832e-40, 6.110174837304297e-42, 6.23818975269785e-37, 9.536901244529137e-56, 1.0199275846759149e-47, 1.0657448776524198e-43, 1.411229764795523e-43]",3.586129192047476e-34,17
alleged rebel heard telling supposed russian officer hold buk,"[9.905674690731354e-48, 2.5543044022243668e-40, 6.501933019844364e-41, 3.842238267578806e-47, 1.77081199371939e-41, 9.926428622453215e-45, 1.820508369840997e-43, 1.4253175476026062e-35, 1.4290268857289056e-38]",1.5853115660888116e-36,9
yes know russian officer responds,"[9.082108610026143e-31, 2.7944210906470546e-43, 2.1141920584311653e-37, 9.182547701873938e-34, 3.3985433022295686e-37]",1.8182593340932345e-31,5
separate audio another alleged russian military intelligence officer another rebel military chief discuss unload hide buk,"[8.731702672989897e-42, 1.0797561379719418e-33, 4.108238502650913e-31, 1.516343399270489e-32, 7.493226656564295e-38, 5.984511745996993e-46, 2.744102929589093e-42, 2.5166130947980963e-33, 3.5323542931696884e-29, 4.904170448461455e-41, 1.525374865574313e-30, 2.852243654828422e-25, 4.3772789561390097e-41, 8.900277333811925e-35, 2.3664298625901596e-52, 4.867488483310163e-42]",1.7828852754585674e-26,16
hit two astonishing tragedies quick succession malaysia airlines brand may become airline industry equivalent asbestos news world toxic public experts say impossible redeem,"[1.0814728196234904e-45, 9.813114373004491e-40, 3.262958905732274e-37, 9.342418096414019e-25, 1.2936437462369298e-34, 5.699842606744847e-23, 2.2130164936413136e-33, 5.350275792842556e-39, 1.7262469250320115e-25, 2.896397130319595e-40, 7.108549467248913e-36, 5.243353153950371e-39, 6.054969335774556e-22, 1.4295522666214816e-38, 8.647624216336484e-24, 1.7512352709564526e-20, 7.852092731575198e-38, 5.589083010613182e-32, 1.3866226777830296e-44, 1.2717662513469905e-32, 2.6342078239868355e-19, 2.3974112768593975e-32, 3.560141442002074e-42]",1.2243712389508973e-20,23
malaysia airlines flight downed eastern ukraine thursday people aboard american intelligence authorities believe surface air missile four months earlier malaysia airlines jetliner carrying people disappeared hour taking jet still found source profound unease travelers aviation industry,"[1.6562214877013614e-32, 9.4411921231385e-43, 3.7928930069340986e-39, 1.0700689558340093e-30, 1.7739541955121546e-19, 9.159617682958606e-42, 1.1226961048649663e-41, 5.1969421311857637e-39, 4.0681727527417696e-45, 1.8612046290686782e-41, 2.353610533103875e-50, 3.48081020119937e-36, 1.6214199361927845e-40, 5.903606351559696e-32, 1.1875815781272402e-31, 2.473793227842559e-40, 6.171211668200491e-32, 3.1705017890546322e-40, 2.109511045178824e-36, 3.8902226847028584e-35, 8.359711302831384e-33, 1.1424429616953005e-36, 1.4189749424184405e-36, 9.537710185943819e-28, 8.837753475172387e-42, 5.082634916901594e-30, 2.79188114612191e-38, 4.426563421770149e-33, 2.1434645631519753e-33, 4.760585326534963e-26, 1.368059615273099e-36, 7.694396693036474e-39, 5.512596942449376e-34, 1.9592349818114523e-39, 1.3223749530178873e-37, 4.526834927455896e-39]",4.927651892146223e-21,36
comprehend anything save said aziz aviation analyst malaysia,"[4.9130587229053136e-45, 5.244506731268599e-47, 1.2082378319989882e-32, 1.9745433489349216e-44, 3.1350443052314454e-40, 6.362437965559182e-38, 3.76860399689159e-33, 1.3323008284814325e-33]",2.1479183854089628e-33,8
perception wise really hits home aziz said difficult fight negative perception,"[3.98303688208453e-37, 5.462382331878503e-36, 6.991607230832554e-42, 6.3386979689396925e-37, 3.076456152007216e-32, 4.565062483824595e-41, 1.669138769323033e-31, 1.3193693341756407e-30, 4.4518137166880075e-39, 1.653638275210939e-29, 4.991756181091366e-28]",4.702082319390312e-29,11
even flight mystery state owned malaysia airlines serious financial trouble industry infamous impoverishing shareholders irking customers malaysia airlines long stood years restructurings losses,"[4.477923723898165e-42, 1.888189920753703e-42, 3.845111398823893e-36, 9.007843884367085e-41, 9.432692266313793e-36, 4.4047407109110033e-41, 5.988199859755185e-40, 8.53039230413703e-33, 8.099911821164683e-40, 1.132021685173152e-43, 6.579343948423131e-27, 1.4538779569645044e-41, 2.2843610195805366e-41, 1.195398312958983e-22, 7.957896661959965e-38, 3.4510738861708776e-44, 3.53447168276077e-37, 5.968561230788586e-46, 3.4050660739640325e-40, 1.1659810019829428e-37, 1.5272958269380837e-47, 1.3275244875140942e-31, 1.8409748237188515e-46]",5.197670033962757e-24,23
flight disaster along often erratic response malaysia airlines malaysian government deeply scarred carrier proud national airline facing unthinkable,"[1.1797353599896789e-44, 1.370527471244723e-41, 1.1419478679452393e-42, 1.1895515824244797e-28, 1.0078769315558654e-22, 2.2307954895769548e-40, 7.460880502932101e-46, 1.1483086563982345e-33, 6.30029485504927e-43, 1.981483416339202e-39, 1.0720203089038196e-25, 1.355762076834947e-34, 5.427020077600142e-38, 9.007657041856322e-41, 1.0151915656052333e-25, 2.0868166603628412e-44, 5.198882993644076e-53, 9.757218267603588e-61]",5.610918516637757e-24,18
university student rodgers waiting flight brisbane australia international airport south korea said even cheap fares might convince fly malaysia airlines,"[1.1441982335055526e-48, 2.459314635755508e-40, 9.542458955504097e-50, 6.086707291893253e-38, 2.9346431791936166e-36, 7.73869731457625e-50, 2.774667686045871e-47, 5.834691696621988e-26, 1.1701153990734201e-42, 6.800133473128971e-41, 1.7845820645602767e-48, 3.913880924287587e-35, 1.4314165135665196e-37, 1.4233084008457112e-37, 1.7299735349676018e-25, 2.7268709808505336e-25, 1.0904025772438894e-52, 6.054725906958255e-36, 1.1122045763109498e-34, 1.993495224273848e-41]",2.520156843538644e-26,20
know mum would let said,"[5.1365084530414966e-51, 8.319594107727285e-34, 2.3982711892739716e-42, 6.135128004276106e-43, 1.0605156303812364e-35]",1.68512914017665e-34,5
already losing 1 6 million day miracles malaysia airlines said aziz analyst ukrainian disaster opinion airline capacity survive beyond year,"[5.331679714414967e-40, 5.595625926050166e-34, 3.2832644126306953e-32, 6.9054797558121895e-40, 1.2691836635333472e-40, 1.3504815896016243e-42, 3.823276837703884e-46, 9.565469291640667e-29, 4.357298769897552e-35, 1.2843140827433637e-33, 7.701254721896297e-28, 1.528563460549309e-45, 3.297398331046642e-41, 2.0179967092236418e-52, 7.938494093746868e-48, 8.581014572106469e-47, 2.6652834201263012e-46, 4.939519257703672e-44, 8.585129284746145e-34, 9.909182194657605e-59]",4.3290787185706965e-29,20
airline share price plummeted percent friday ukraine accused pro russian separatists shooting plane flying amsterdam rebels denied,"[2.8398183144865244e-36, 8.728661933807291e-43, 1.550879078744929e-39, 2.631763577439236e-35, 1.3812280892887256e-37, 1.7529319675252832e-24, 4.980356946944842e-27, 9.858032467982419e-53, 3.245488424629114e-27, 1.8027153440857618e-25, 7.305809054034532e-51, 1.994270592970269e-35, 3.3487934120080237e-41, 1.0857586253175164e-42, 1.2998495681301356e-44, 2.7433311805240063e-44, 1.9079535264205639e-35]",1.1420172631610308e-25,17
unlike flight responsibility pinned malaysia airlines second disaster appears largely beyond airline control may however face questions continued flight paths eastern ukraine heart violent rebellion kiev airlines circumventing country flight route declared safe international civil aviation organization,"[1.448101570112177e-45, 2.7050448081654736e-38, 3.512107643553275e-38, 4.069330189189493e-42, 1.2176420380278694e-37, 1.1705689201449265e-32, 1.0506226369329626e-32, 6.607958477754047e-31, 3.237365153760527e-42, 1.6688803572669267e-34, 2.6241442776439525e-40, 5.542805393433177e-37, 1.1038622193943807e-30, 5.304106187690202e-36, 2.9410124934037986e-33, 2.68539862956396e-40, 5.312467287779433e-40, 6.9798790113895465e-40, 1.3340795569039684e-47, 3.901259136244843e-46, 9.424771135185564e-26, 1.278617597828333e-38, 3.785395832601884e-47, 1.123463303201257e-45, 1.303189111969187e-34, 2.010978752343429e-40, 5.6510481072709206e-39, 9.937835096659142e-27, 7.000365248218009e-48, 1.2995043874374472e-40, 2.1713260596809464e-35, 5.039488607249162e-34, 1.1805022178900452e-42, 1.1824653968844512e-45, 2.0543302827097954e-43, 4.488213697491404e-50, 7.662475975737702e-30]",2.8160810693085867e-27,37
air travelers asia multitude options thanks budget airline boom latest incident make malaysian carrier even less attractive brand rest world became known largely flight mystery even closely associated worst fears fliers,"[7.168893374046098e-54, 4.27074411597048e-37, 1.156544021956562e-51, 2.877109041394434e-49, 1.0761684847259793e-51, 1.7622897857884124e-39, 8.735424163130512e-42, 2.8660310699413434e-46, 7.216859860753121e-37, 1.7838635981928428e-29, 3.5351444805103916e-29, 8.260849642368954e-41, 1.6193275129085611e-34, 9.184178534182161e-37, 1.4535862597025222e-25, 2.2773074644286974e-31, 9.818310921578371e-25, 4.265203045113938e-29, 5.389587160759002e-36, 4.417733448969584e-22, 4.481004991557e-43, 2.034651434007944e-45, 9.887603008352618e-32, 5.474400852568206e-29, 1.5628449981629998e-39, 1.0903901778576747e-46, 3.428501812921853e-41, 4.81787873999465e-36, 1.4681790652358484e-37, 4.968268173347027e-32, 1.6995080401463898e-43]",1.4287118889602263e-23,31
josh year old australian student layover said flown malaysian airlines service fantastic,"[3.9780565948047483e-35, 7.911192388144537e-31, 2.3854116369259045e-32, 3.3872783384035936e-20, 6.310944323988529e-21, 1.9684125783776236e-36, 3.348422826770207e-33, 1.733935759483125e-37, 2.872849844505031e-34, 4.268172271602705e-45, 5.137702039127715e-34, 3.865607293468968e-39]",3.3486439757369688e-21,12
hesitant using airline flying scary enough,"[3.203353752338752e-42, 9.961126227742758e-28, 4.675742548836929e-18, 8.299498743000033e-38, 6.918874585434884e-29, 1.687009670314e-27]",7.792904252648734e-19,6
within malaysia shock palpably raw,"[8.83269265391761e-42, 1.0838222662875322e-41, 6.26312780555519e-34, 5.883948305937792e-35, 1.7143999278381258e-43]",1.3703045669145045e-34,5
stunned said year old shopkeeper mohamed unbelievable,"[2.11656546851291e-32, 1.2859610064525707e-12, 4.0775704879311284e-25, 8.390398876587242e-32, 1.2854292716301991e-17, 4.4254574692752e-39, 2.3440342132562293e-37]",1.8371055153509926e-13,7
malaysia airlines red last three years last year losses ballooned 1 billion ringgit million nearly three times larger million ringgit loss,"[4.364718103164108e-38, 2.0063960505809377e-33, 1.8898283486702063e-37, 1.1735478615676843e-31, 2.132742463614311e-35, 1.9233480337540093e-38, 2.621270579641107e-34, 3.2857324878176503e-34, 7.674161994978393e-33, 1.6694545339903648e-15, 1.5626336031050568e-25, 1.4164240165749983e-21, 2.0783804210493084e-34, 2.0094559786238067e-27, 3.798024937003576e-15, 1.335071965516444e-26, 7.914536490169732e-36, 2.7793857031942792e-31, 3.813951910040083e-30, 4.165791421199994e-34, 9.436670019622955e-24]",2.603562331917264e-16,21
state owned flag carrier required fly unprofitable domestic routes strong union resisted operational changes nimbler discount rivals air asia expanded rapidly malaysia airlines like supertanker slow change direction,"[7.328122698695207e-39, 3.7768881133494135e-31, 1.7597942406953504e-18, 1.3753928904839567e-35, 8.91544730912234e-38, 5.989235770346011e-38, 1.627929416640543e-32, 4.6737545034037475e-29, 3.648703567682984e-35, 1.0413954945405942e-33, 1.4276578744753926e-33, 4.780229722196042e-35, 2.4939237950631984e-37, 1.7613304825296665e-30, 1.1445199183537684e-30, 2.1099228545825923e-40, 4.5329229797440485e-20, 1.4654357121144048e-30, 1.2060639809298175e-35, 3.032062052768355e-20, 2.7767594606669263e-39, 2.969393340946888e-36, 3.805041237157511e-32, 3.21890116801276e-44, 4.566572796207984e-36, 1.4206899264037165e-27, 2.1431840415334578e-42, 9.43794505974737e-32]",6.55515747318858e-20,28
travelers airline poor financial health concerning future two disasters,"[1.086379166215464e-31, 3.4637876755159436e-48, 3.2961458306061206e-26, 4.075210591390336e-15, 1.2408443779099373e-38, 3.9079366800171455e-33, 1.2779408771194905e-34, 1.7881549229467656e-32, 3.2591890516326633e-16]",4.890143885096182e-16,9
last time saw plane almost empty suspect probably losing lot money said tourist ricky checked malaysia airlines flight hong kong going maintain fleet going issues future,"[8.675412577137634e-34, 8.668950138484707e-27, 2.213248301830255e-39, 5.082024445768023e-36, 2.7564412600705443e-30, 1.448848908069912e-54, 2.2638017591311266e-44, 1.2573309731975913e-47, 8.579388131787009e-40, 3.711061294746005e-38, 2.2733720685299252e-35, 2.0387245222233557e-43, 1.7126094010664586e-39, 3.2235860825886804e-45, 2.5226177921235504e-29, 4.4378349889666217e-38, 6.58238070466665e-30, 2.36125721971922e-38, 6.379742802815242e-39, 9.864216940856863e-27, 9.157359675044418e-39, 3.7684571596672978e-25, 4.818351799128002e-43, 2.3269047826505233e-38, 1.8905582678044847e-45, 3.8861472483672115e-54]",1.5208209574671654e-26,26
disappearance flight biggest backlash emanated china nationals majority passengers flight hopes recovery crucial market might set back,"[1.0825198472771133e-45, 1.3201718287859357e-44, 6.174400947888304e-26, 7.065516892129756e-45, 1.244996145186835e-37, 5.0143200561740304e-43, 7.468560712542485e-45, 2.8861526198050802e-52, 7.22360541887155e-44, 3.6969119729721304e-37, 4.236184956855386e-42, 9.440580225961946e-40, 1.3519669570892728e-48, 1.724284219797162e-30, 2.0899868768057082e-44, 7.662871516628643e-43, 7.622028252294748e-45]",3.632101986093998e-27,17
network technology operates chinese ticket booking website ly com suspended flight ticketing hotel bookings involving malaysia airlines flight vanished,"[7.86370644586943e-47, 6.2047732207568926e-43, 4.855967805463758e-54, 1.7382355879737522e-43, 2.087997923149548e-38, 1.4388751859873625e-52, 4.570063572219993e-38, 1.6031958967631612e-31, 7.462134703597279e-44, 2.492558573677782e-42, 1.2245954435679508e-34, 4.2039125556452785e-34, 1.2050788914725269e-46, 1.1526539617747008e-41, 1.2291419930821904e-52, 2.37154333716894e-45, 4.397371581394577e-35, 9.25404176241012e-28, 5.430176902560512e-45]",4.871395172219998e-29,19
plane crash would unlikely consider resuming future said manager public relations department gave surname zhang,"[2.1632870956892213e-50, 7.379778959347674e-40, 4.068408052956941e-49, 8.292477521884905e-44, 1.6714172783581491e-41, 1.0614292332727009e-39, 3.699913540771156e-48, 2.0461670344711726e-45, 3.9681719380726286e-44, 4.162128008677667e-46, 5.424342431142519e-32, 2.082763118376692e-34, 1.7514146031015083e-35, 1.661767102482669e-40, 2.527659287822783e-40]",3.6312811336321934e-33,15
crisis risk management expert c e consulting tokyo said malaysia airlines must take dramatic steps replacing top executives response disaster blamed partly airline flying war torn eastern ukraine,"[1.8308465024101766e-46, 1.5199143712309456e-40, 2.391494157662141e-46, 3.7647228549829187e-50, 4.042835876974383e-44, 1.375496059105013e-51, 1.2690266309397288e-38, 2.226234341383698e-48, 3.988736437422795e-42, 1.2003344328451374e-50, 9.745601619880232e-43, 1.1817044601583453e-56, 7.384020719977736e-41, 4.887817356253618e-43, 6.804649678732463e-51, 1.7692285075020764e-45, 1.520794739775606e-42, 6.819533004022856e-50, 1.1522115072409817e-49, 1.2120714738958024e-46, 3.9345282669576866e-59, 8.653058546328402e-43, 2.319492232385713e-39, 4.1399664215149175e-41, 2.430144555076432e-44, 3.454097414755838e-36, 7.057256087599913e-43, 5.005125119408003e-49]",1.239065362698621e-37,28
otherwise can not regain trust either consumers investors said,"[6.153217989539688e-33, 2.8742656233653745e-34, 3.847312823160949e-46, 2.1112616698335246e-45, 2.2121002563809e-35, 6.511528657277006e-47, 2.51968303753842e-45, 8.572506774131777e-42, 1.8200721190242206e-52]",7.180850625575136e-34,9
two football fans two students world health organization worker among uk passengers malaysia airlines flight,"[7.322185196127627e-39, 6.976237175027824e-40, 1.1371301589838805e-37, 2.0167754275132114e-40, 8.208504875061257e-37, 4.654204640068853e-47, 3.917074596240001e-38, 1.447091933330327e-42, 2.9642765879986626e-59, 5.803423659882456e-44, 1.1201419860194996e-39, 3.3468819056189925e-34, 2.6916928094900193e-45, 7.623075116726255e-41, 5.607738322355158e-47]",2.2378089611892014e-35,15
people boeing amsterdam flight crashed eastern ukraine prompting claims shot,"[1.03900446249452e-49, 6.600646608551058e-36, 1.9994155887409563e-32, 6.11395909545677e-41, 1.7668666938751074e-46, 2.4800695199515015e-46, 2.298225264644171e-40, 2.2280297694339991e-44, 1.1004532828767226e-41, 6.429950096317688e-53]",2.0000756836007472e-33,10
downing street spokesman said increasingly likely separatists near area shot plane,"[1.1346475607126251e-45, 3.064413377361228e-38, 6.857711459835827e-34, 1.0427965741215747e-42, 7.146009731816748e-48, 2.2265760737716328e-44, 4.482557254426057e-49, 1.2368835408445201e-48, 1.1883747393909328e-47, 4.100345629823708e-42, 8.072815259551033e-47]",6.234561775309094e-35,11
british air accident investigators deployed scene,"[8.737698303591308e-52, 1.4251849589585853e-42, 1.2480672453658337e-42, 2.9455656603663385e-39, 1.3764893353637033e-42, 1.3458677267366601e-36]",2.2480289035642784e-37,6
air accidents investigation branch said sending team assist investigation british police officers also ukraine help repatriate bodies,"[7.868893131926037e-43, 1.7955234285516235e-50, 1.8668857870105707e-43, 2.0550989077694804e-43, 1.6887985964856086e-45, 3.4144462678192364e-42, 8.695743840548295e-41, 1.9474781377840022e-35, 7.91363754868324e-41, 7.359119380120822e-38, 1.3003899147152862e-35, 2.472346412098433e-44, 1.1019003150362833e-39, 1.1929996777243489e-43, 4.668350319491182e-41, 2.3095984763606538e-39, 9.207038383903866e-40]",1.9151071434110163e-36,17
speaking chaired meeting cobra emergency committee friday uk prime minister described tragedy absolutely appalling shocking horrific incident said can not allowed stand,"[5.944606355114696e-46, 8.189822175873438e-44, 1.5446601094569896e-33, 1.7134592991011782e-45, 5.952766663922256e-54, 1.6623640647385907e-44, 4.522394001578726e-50, 7.511419795981906e-44, 4.0878226556136356e-46, 8.987558296040231e-48, 1.7210464836677447e-48, 1.8747048943476405e-42, 5.595636883755911e-38, 2.49736839961617e-32, 1.033509315970064e-43, 1.1813018771083478e-46, 1.44394669708036e-49, 2.1335417756750065e-32, 2.1192502278095043e-57, 5.512654227982904e-52, 1.0479113301517819e-42, 1.5138204838310448e-44]",2.1751735373615994e-33,22
british passengers believed died tragedy include,"[1.0333020086447575e-46, 1.0457513971087003e-43, 8.137142722109965e-38, 7.29211444744165e-40, 1.0139725121723388e-49, 1.7887429877568724e-44]",1.36834602053075e-38,6
john alder liam sweeney understood new zealand watch newcastle united pre season tour country,"[1.5216453473084543e-51, 2.909349026445249e-57, 7.76849954745109e-48, 5.380453233195071e-38, 4.712914862938185e-44, 1.3554305256508567e-44, 5.916164089468189e-48, 6.514672351819079e-36, 4.89292435373681e-46, 9.32967252357591e-46, 4.625885543264338e-45, 3.119030724462675e-38, 6.332515974873139e-49, 3.359812397857769e-49]",4.714048041529936e-37,14
glenn thomas press officer world health organization former bbc journalist,"[2.7604271481558717e-36, 1.4014201408433117e-46, 7.215173019366455e-48, 1.8707941045873206e-48, 1.5178448719944179e-33, 3.4081476929194725e-35, 7.118214570172248e-48, 1.3853217214298969e-33, 1.2039528961012018e-47, 8.419668743965375e-35]",3.024205184941487e-34,10
ben student university heading australia,"[2.312883779502359e-28, 5.998704350067902e-46, 4.993646098488422e-34, 1.382238288987116e-37, 3.847267625145053e-35]",4.6257783185149156e-29,5
richard mayne student leeds university originally,"[5.1458535695417045e-53, 5.4382915815650016e-42, 4.0858163009622675e-32, 9.522117333039364e-39, 1.0378486706190785e-33, 6.580923245611085e-49]",6.982670201299564e-33,6
cameron born zimbabwe lived south africa british passport,"[1.5691978060637564e-40, 2.077818372897138e-37, 3.302718596345487e-47, 5.475466042650269e-39, 8.048658279863989e-38, 1.409568136647959e-48, 7.769045228734067e-36, 8.805010544467695e-48]",1.0078682543361149e-36,8
bloke,[3.2418100277994443e-51],3.2418100277994443e-51,1
mr sweeney father barry said unable find happened via official channels discovered son died post newcastle united website,"[9.653855155903593e-49, 2.150677153028314e-40, 4.276003918950653e-39, 6.826052262506738e-41, 1.3817803469292954e-45, 8.043041848081052e-35, 4.231229230325848e-26, 3.418098120302214e-38, 2.77772417899902e-30, 4.937655280800339e-37, 2.2553139900154098e-51, 3.512375335907361e-46, 8.520465742822713e-47, 5.468297578459895e-41, 9.698063015590559e-50, 9.491410563167167e-34, 2.6773594275453182e-21, 2.950932514372344e-40]",1.4874454125646532e-22,18
hurt think known told bbc,"[1.1740571745694995e-41, 1.0564549010657449e-35, 7.091259777627737e-47, 2.8931816509452164e-49, 2.438229202579762e-55]",2.112912150260079e-36,5
