clean_document_sentences,reader_attention_of_each_word,average_reader_attention,sentence_length
tom boeing employee lives la mirada next town la said 5 1 quake lasted seconds,"[5.189359348199077e-34, 7.1209383487711854e-34, 1.845252272388888e-30, 1.936597147984784e-46, 3.512277002401505e-53, 2.347954591545678e-57, 1.807691057589423e-30, 8.20712754231381e-34, 1.8355085155689815e-28, 2.3794683884467438e-35, 1.359048943702554e-51, 6.284093302121274e-47, 6.890581547311033e-43, 3.167340655384931e-41, 1.7914003020227755e-36]",1.2480391481034464e-29,15
felt really good jolt long rumble feel like would end told associated press phone right beginning shook really hard little unnerving people got quiet started bracing holding little scary,"[1.2261629555500912e-35, 4.865439422941246e-48, 6.096090476402015e-50, 1.7664640569272885e-38, 1.964181524186332e-38, 8.997212717520334e-25, 3.3104586387841168e-34, 2.9554221109544847e-35, 8.874058881214875e-58, 5.5853668146167945e-45, 3.6198528074784237e-59, 2.2970252445409815e-42, 5.529004917404126e-52, 4.447568514772319e-46, 5.091180064438956e-34, 5.175740180837403e-53, 5.77307991887788e-28, 1.9658164278889558e-42, 1.080372650061131e-45, 6.085377391730015e-42, 1.1546885243172684e-41, 4.152002781435071e-40, 6.115750902264587e-52, 3.1177271081111275e-42, 1.0102159442271953e-42, 2.466339994763339e-27, 1.489138588070853e-32, 2.3670665624545083e-29, 2.657817457767017e-50]",3.113064159233491e-26,29
friday quake hit week pre dawn magnitude 4 4 quake centered san fernando valley rattled swath southern california jolt shook buildings rattled nerves cause significant damage,"[2.515424954886344e-40, 4.23296090097647e-32, 9.085134105250385e-32, 9.574842040269201e-40, 1.0512822153857013e-50, 3.6694335453479896e-53, 6.407331158764456e-42, 5.933138904000536e-30, 1.2876535608011927e-19, 8.257779518922366e-25, 1.2462485221052162e-33, 1.3309566859766455e-31, 6.517688339826982e-30, 1.6365415807830896e-38, 1.7319333787652614e-20, 4.580203874875551e-27, 1.29258957926838e-36, 1.917223538995491e-32, 1.977822187104238e-21, 2.3413460381440772e-36, 2.8841720075801e-33, 2.3226135869933516e-26, 1.8701462026822635e-32, 6.818316857050655e-43, 8.90120204059602e-50, 1.0004879496385939e-31]",5.694744832770268e-21,26
southern california experienced damaging earthquake since magnitude 6 7 quake killed several dozen people caused billion damage,"[1.378245644954629e-44, 1.2065231651388772e-40, 1.1295798439503802e-33, 2.6796063188055913e-40, 1.0307136330950163e-31, 2.093584292912916e-27, 9.237619824466953e-37, 2.350256111537457e-47, 1.1128910242348813e-18, 5.6105465548156364e-33, 2.9007835517083617e-31, 6.106985491108372e-17, 5.395971055980314e-20, 1.1206609976190868e-45, 1.9857244487848143e-42, 2.7918306555929137e-37, 2.8625451097255784e-36]",3.660982685174846e-18,17
reuters residents southern california rattled 4 1 magnitude earthquake saturday afternoon largest aftershocks following friday 5 1 rumbler caused light scattered damage around los angeles area,"[6.694436916050039e-23, 8.888513961716498e-33, 4.468277009123187e-12, 6.471985145875014e-23, 3.21126357621046e-22, 6.927055611833305e-16, 6.434489162837958e-19, 2.374619936540491e-34, 2.0554168981313202e-23, 2.9020154991373435e-26, 1.8460567644272982e-32, 3.403985856138765e-20, 5.676583407798737e-22, 4.665201076940492e-46, 1.111282756311497e-38, 2.4676376832478508e-36, 2.206698133749111e-47, 7.113917996164176e-31, 1.7255007896559704e-45, 1.3682497900549276e-36, 3.8360085530949245e-28, 2.0015238114150967e-36, 2.1471687215239328e-35, 2.8540751932100525e-44, 1.1984654332563365e-40, 6.051555511052272e-44]",1.7188347666208374e-13,26
saturday quake rippled area near heights california 2 p according u geological survey temblor considered relatively shallow depth 5 6 miles said,"[3.9709952312444566e-32, 7.869946420347549e-29, 2.141408999100035e-46, 6.780950422664707e-45, 1.4196540063762625e-38, 6.60827615260305e-45, 2.7655500597862685e-38, 2.02649454192613e-28, 2.4732884353450384e-37, 8.09410593428273e-40, 1.844828514433554e-38, 3.955351905347386e-22, 3.947850374994618e-24, 5.3780549708256114e-36, 1.3310743761233173e-32, 1.6610007265524773e-31, 1.2208897337313801e-21, 4.253474435301814e-48, 7.1825875388594495e-25, 8.437106024241785e-37, 6.891073440092266e-26, 3.7090112883156315e-22]",9.054824338768222e-23,22
aftershocks expected following earthquakes according seismologists said 5 percent chance friday quake struck 9 p foreshock bigger temblor,"[1.4389722859272856e-22, 5.555231215615004e-26, 8.677659934570869e-20, 1.3866106917063209e-46, 1.244673586783913e-32, 2.184057005012731e-33, 1.4456679260783826e-49, 8.540359321988771e-27, 1.979558150167882e-17, 2.79602591415746e-22, 4.693351278657972e-22, 1.491577727763788e-37, 2.565227664032825e-32, 6.22101021167215e-39, 3.375265897764313e-34, 1.616321132253258e-32, 4.114237633118603e-36, 5.758371106753432e-28]",1.1046250555911647e-18,18
injuries immediately reported either saturday quake significant earthquake struck friday evening outside la california miles east downtown los angeles,"[2.6959861572855805e-34, 1.0651545838739489e-34, 8.476331345234045e-25, 5.0988815558679286e-36, 3.972483653842598e-37, 1.5729538208812913e-20, 8.105991256329036e-41, 1.4959819552952322e-34, 2.0781895653544779e-41, 1.3003924706470196e-37, 3.1344205082963773e-30, 3.5269869322162316e-20, 4.0734916358041446e-37, 3.6062596716948577e-25, 1.7919704947678046e-43, 6.641228770526284e-36, 1.861777186911922e-33, 4.388642675507116e-32, 6.949417067916734e-20]",6.341830866969735e-21,19
friday temblor displaced least people 5 miles epicenter minor damage homes apartment dwellings police lieutenant mike said,"[2.021146453807192e-28, 2.8298679432628325e-24, 2.446571475743298e-32, 3.8807517183706705e-33, 4.0966629832800295e-27, 5.872340947900866e-19, 2.156875670087565e-15, 1.9448310809400167e-36, 1.3667077565595683e-30, 1.8153357489393124e-32, 4.4760011766694326e-34, 4.4781924724762385e-33, 5.895692900094286e-47, 1.6709052541791346e-38, 3.688234273319773e-43, 4.3512083810075884e-27, 4.833565879533529e-15]",4.112369874443767e-16,17
well water main break city forced closure streets due flooding said,"[1.6748705703461788e-31, 2.1167230415820154e-34, 7.648429635676943e-34, 2.1880949267909e-23, 8.998584668336362e-36, 9.165014126302916e-30, 4.229566907113893e-29, 2.83479863284389e-17, 1.1419185602659268e-32, 6.220148873304454e-41, 1.1780863197374465e-23]",2.5770927263911823e-18,11
quake also shook items tables rattled chandeliers resulted scattered damage cars property including setting rockslide orange county city brea flipped car roof,"[4.756281868418295e-43, 2.2872493831172445e-33, 4.864021020676034e-40, 6.1723582108308496e-27, 8.642407440363996e-28, 4.064493806248809e-30, 4.710256900381199e-34, 2.110761025783464e-15, 4.4270775736246e-32, 2.019988589735898e-28, 1.3813898001922376e-35, 1.1773346844810991e-37, 1.2306575908456257e-27, 1.0942600883001865e-28, 2.3471058172838027e-29, 1.5577810104436323e-38, 3.2364949411174225e-26, 1.718059308219285e-24, 5.5151786500866926e-24, 2.011618847147638e-32, 1.8836040840681e-24, 2.4246675998499512e-30]",9.59436834064218e-17,22
friday quake felt far away palm springs east san diego south ventura county north large event seems unusual course lot people felt said doug given geophysicist,"[4.865689389114721e-09, 1.780035544184645e-30, 8.512339534011443e-22, 3.747770933251629e-27, 1.8981575404302826e-22, 8.065195003606952e-53, 4.783193474158134e-45, 5.870062093309725e-17, 5.0760934658472774e-18, 7.053341672623352e-12, 1.6011143311174244e-17, 4.452311253199139e-15, 4.002738538274794e-22, 9.752874933100458e-18, 2.2538696617183322e-32, 1.9278053008181082e-28, 2.008151134972547e-38, 4.1823103869163934e-20, 4.241724174370829e-30, 3.9525169856100455e-37, 4.657659114510961e-38, 4.726941461122065e-38, 1.890781253407613e-27, 7.971703656876303e-30, 2.690976101860231e-41, 3.7563466782910374e-49]",1.874133566416382e-10,26
quakes occur populated areas people try put two two together predict something coming simply case said,"[7.292433101237055e-38, 1.1091050209733524e-21, 2.2297636412802253e-29, 9.920149719262567e-24, 3.3735149003285043e-43, 7.308462752288062e-55, 9.663951898792775e-44, 8.752957479446403e-39, 7.457358438819582e-31, 9.488584475208341e-27, 1.738184110859795e-13, 5.722445800124169e-42, 6.579911920630858e-35, 6.516969209714206e-36, 0.999998096829795, 2.4888904735896735e-40]",0.062499881051873055,16
quake shut trains allow inspection tracks cars anaheim disneyland briefly turned park rides precaution asked guests remain seated,"[9.580704389583384e-27, 2.2320894238417577e-41, 6.18872378254323e-48, 2.055399683935051e-37, 2.5825883449734443e-29, 1.1744984611763537e-21, 8.258155833882081e-24, 8.406736183625277e-23, 1.05422423609876e-34, 2.209763160855247e-25, 3.51471059125508e-37, 8.518226809459579e-25, 6.908736820848583e-32, 7.575978669829296e-30, 5.104547839539142e-27, 4.025583761627391e-21, 4.448864125545286e-29, 1.9164792766900947e-36]",2.940830723712688e-22,18
los angeles philharmonic miss note even quake rattled downtown los angeles walt disney concert hall los angeles times reported,"[9.847917540607699e-34, 1.1336305621705436e-29, 1.9323439280823646e-38, 2.0443048346747433e-26, 1.6174314870833796e-35, 8.716013574966522e-26, 7.468087313650543e-18, 2.2879544826115464e-28, 1.1370118788180296e-30, 2.498820667547575e-35, 3.06147048280855e-30, 3.0708625398247404e-36, 2.9702502062538334e-20, 1.394669343610822e-20, 2.703557032472226e-26, 1.7046233872443048e-34, 3.318228653859574e-38, 9.270075664598273e-38, 3.957164863700723e-31]",3.953545602122459e-19,19
l philharmonic get combat pay audience member michael told newspaper,"[1.7440129964282244e-36, 6.50545315386659e-37, 8.844387009129845e-27, 1.2668363594767154e-28, 5.699309384860348e-13, 8.109705586500406e-30, 3.65213164345243e-27, 4.898947057642063e-23, 1.9712347030189826e-41, 1.2961363321402773e-45]",5.699309385350369e-14,10
shallow 5 1 magnitude earthquake rocked los angeles area us geological survey says causing minor damage stopping rides disneyland,"[6.37886789777098e-39, 3.7794806510958273e-38, 1.5316869181671278e-33, 8.583195761807787e-34, 3.274277142021858e-25, 1.8338681514206046e-48, 3.298934430087085e-32, 9.054774110149638e-37, 2.1156485418528882e-39, 8.940296575789453e-35, 9.209539931278068e-21, 5.0445761957147204e-27, 2.572616651475122e-37, 5.537941656673988e-45, 8.368363458873719e-44, 4.506359234699734e-41, 3.706947412208425e-43, 2.8508579622133993e-34, 3.9433185905499176e-33]",4.847301265056928e-22,19
emergency services said friday calls gas leaks water main breaks residents said objects fell walls shelves immediate reports injuries,"[5.0696219895742434e-40, 1.8095494090041522e-29, 2.465917448094765e-30, 5.925326350682217e-36, 1.67046002275012e-40, 1.3426309596180623e-44, 1.3875403444292162e-32, 8.69875319471598e-39, 1.8636724508947754e-25, 2.2199819787151925e-35, 2.7472507730416898e-40, 5.103232040758262e-33, 6.884181967345887e-42, 1.3093458265452438e-57, 2.2077361644256756e-43, 1.0685303675987604e-40, 2.068005581614861e-51, 4.85944230575115e-28, 9.092071132254793e-46]",9.835461565176904e-27,19
disneyland shut rides precaution according television twitter users reported people left park spokesman could immediately respond request comment,"[2.0009292060751302e-32, 8.26696617434349e-38, 3.870198882600275e-20, 5.276764791123317e-29, 5.460473889406308e-41, 2.5417137305659396e-47, 2.15006432181129e-50, 6.026558136198098e-24, 6.275871303627138e-44, 2.037566466754027e-35, 7.435667025637874e-43, 1.3215507290895605e-34, 9.97291658648074e-46, 1.7425581855356004e-35, 7.048296752203444e-46, 1.9718750272899885e-43, 4.1784364554463406e-30, 1.0756451040253963e-35]",2.1504453022836235e-21,18
quake near la miles southeast downtown los angeles could felt across la metropolitan area including hollywood,"[1.235734695736494e-30, 5.8756654118360056e-39, 3.118585593300891e-40, 2.577076608040333e-44, 4.223825038358821e-28, 4.292383959596932e-40, 1.5389444926986917e-18, 1.911587394180277e-14, 3.725230613655144e-22, 2.828840576606855e-37, 1.2786997907944683e-27, 3.6590086266562757e-44, 4.668315333867179e-35, 2.0241075892270448e-30, 1.3091754675252681e-44, 1.1179580105158678e-40]",1.1948383286762648e-15,16
car alarms reported set areas five mile deep quake initially registered 5 3 magnitude later revised,"[9.673752459222822e-37, 2.9769492232532597e-27, 2.236365199853914e-25, 1.1268065157777927e-42, 5.82259604211594e-34, 2.881902238048825e-45, 1.6205375606779545e-45, 6.918994242509792e-40, 3.847757492741064e-34, 9.617356307073351e-43, 7.681764582243678e-34, 3.709840043361823e-40, 3.240752136398272e-32, 2.4824639689573693e-42, 6.928337416950399e-51, 5.133228960855003e-42]",1.4163343959521644e-26,16
quake preceded followed number smaller ones came 4 4 magnitude earthquake jolted bed march,"[5.426953272465749e-40, 3.761072947172714e-36, 8.138889494973332e-36, 2.4951919448686194e-39, 3.3565063432144592e-34, 8.58977028934624e-33, 2.8692387860414045e-37, 6.786742244325344e-36, 5.791881295815529e-52, 3.879441519175613e-52, 8.520701750842663e-29, 2.6631633615965746e-47, 1.852929102586593e-38, 8.566690295400719e-37]",6.086854484372505e-30,14
friday quake felt los angeles lower rumbling lasted half minute rather sharp jolt,"[9.011619252385325e-37, 5.138036708331546e-40, 3.065924345901413e-45, 1.124607447873739e-50, 2.406554541714138e-37, 1.4965228941992762e-49, 2.4824129141432502e-57, 1.2716229804988403e-51, 2.627193189432877e-52, 6.961542539035721e-56, 1.2893664032593045e-52, 8.081063727572678e-48, 1.924948574270931e-37]",1.0267892642938774e-37,13
la county fire department received reports gas leaks scattered damage said spokesman ed police fives miles la reported several water main breaks spokesman jeff stuart told kcal 9 television,"[2.2293137801005804e-48, 1.8387479269845184e-54, 1.5957793847140528e-41, 1.6800322619714375e-51, 2.6700508103282377e-45, 6.526359259318399e-43, 2.560030453014312e-46, 6.093953364296068e-40, 4.5235749210548685e-40, 5.757427188413118e-38, 2.9034522698292162e-33, 2.7063327588610223e-47, 1.4486649640573175e-32, 3.619584863655596e-29, 1.2568393844140915e-43, 3.2198012643360404e-39, 6.983311479780881e-43, 4.021105588303208e-44, 1.5653516970988048e-41, 2.968438687301618e-43, 1.794633412495558e-32, 7.272317991750757e-50, 7.291681512759504e-44, 2.662727126304426e-44, 2.298967800888693e-36, 1.3973055666283623e-45, 7.186527596855681e-46, 1.1590313968563019e-40, 6.251258655722057e-46]",1.2493512908125648e-30,29
rock slide took place carbon canyon six miles la los angeles times reported,"[4.535402867005774e-48, 8.847823646591251e-46, 5.0706175711423745e-56, 6.178760902779115e-47, 2.679499303076269e-55, 6.260069211058607e-53, 7.850071243488668e-47, 4.53812329908488e-53, 3.348866346464497e-59, 1.3113816235342996e-49, 8.747203676219376e-45, 1.03345982522973e-42, 6.7661552762569e-50]",8.024898722330414e-44,13
california long braced big one,"[8.120252608872496e-35, 1.8033002408195223e-39, 8.845654512651126e-49, 2.4456859381436764e-49, 3.280482673410919e-33]",6.723374005599772e-34,5
western us state called ring fire circles pacific produced number devastating quakes including japan march quake tsunami killed thousands people,"[2.511884867441924e-42, 3.1249251339839326e-39, 2.090054918964534e-40, 1.1358610721547938e-40, 1.1020358556110029e-52, 5.6433840724044036e-39, 2.88529282722027e-32, 4.775156906673616e-38, 7.380600562237812e-35, 3.6615376925914985e-38, 1.4525990087274791e-31, 1.7263850085035083e-41, 7.366834067108992e-36, 1.7233650844190017e-46, 7.881211815699655e-43, 3.0075218505391148e-36, 5.362640265030395e-44, 1.1002094391715058e-42, 1.8379589530532002e-43, 4.307978496099461e-30]",2.24108779954285e-31,20
seismologists say quake capable causing widespread destruction percent certain hit california next years,"[5.91857873584299e-46, 2.326015467124211e-47, 1.7019239504040583e-59, 1.4407027084490826e-45, 1.1700466663830627e-44, 1.1196034412164688e-44, 5.684031544324483e-32, 4.510540840530735e-29, 6.970241889304028e-50, 2.6574425197329064e-48, 4.489134707779274e-53, 8.528560738129605e-38, 2.234795653312876e-49]",3.474019138925864e-30,13
6 7 magnitude earthquake los angeles left least people dead estimated billion damage 6 9 quake san francisco claimed lives people,"[7.717985007064502e-44, 8.07945844936009e-50, 7.792780186573728e-54, 8.721731940222692e-53, 3.9734627326225756e-51, 6.023682836145177e-35, 4.548616158536338e-31, 7.896158233599808e-37, 9.46162563538028e-42, 1.1710850832550636e-39, 9.713478555316606e-37, 6.69827784066173e-19, 5.216162741819015e-22, 1.039196286271475e-32, 3.1822218165401852e-40, 5.6112824458978366e-36, 2.9389548044617124e-30, 1.111590375655663e-37, 1.847928282932874e-32, 7.110690836790326e-46, 4.616142354517695e-32]",3.192140001637256e-20,21
california hit another earthquake second month biggest hit state six years,"[1.6513459325430194e-28, 9.82151320927278e-38, 1.5282274322649173e-35, 3.724897183058819e-42, 4.6321347001777527e-54, 6.107260836535125e-33, 5.10250952894978e-46, 1.428369579025179e-19, 1.505916773505915e-29, 1.7574189384114946e-34, 1.6021945970014024e-25]",1.298519257292524e-20,11
5 1 magnitude quake caused rockslides cut power 2 people burst water mains toppled furniture injuries reported,"[2.8286663442638063e-47, 9.979198897953231e-25, 1.292179980549619e-29, 2.40334321497873e-40, 8.670365433986394e-33, 5.904531763533447e-42, 2.162486655513627e-35, 2.4891908776836674e-44, 5.263461955652628e-46, 4.5371485785917396e-36, 6.24231320332477e-22, 1.4167739066911096e-40, 5.965293744008089e-39, 1.6945986555986655e-48, 4.026270372231202e-40, 2.7725980717201187e-41, 1.5927169364630482e-40]",3.677819136192757e-23,17
disneyland shut rides precaution baseball game la dodgers angels briefly interrupted,"[1.5700934336955412e-29, 5.713789850138452e-27, 5.484650983414658e-34, 1.8858247105692517e-40, 1.2677477146843324e-39, 3.3233822398589287e-46, 5.270692296601652e-24, 5.821028712452985e-26, 1.2331514977673514e-45, 4.966720829793829e-47, 1.5832657353770425e-47]",4.849665522781022e-25,11
earthquake followed similar one california earlier month measured 4 4,"[1.4141728383551156e-47, 2.503506157188711e-44, 1.0377754635473297e-47, 3.352468557675917e-39, 7.370712682589328e-27, 8.946781295174212e-43, 1.5930817907067283e-31, 4.769921430756439e-41, 8.085991209758763e-37, 8.629536469081148e-31]",7.371734945227307e-28,10
hannah lives four miles quake la said home alone ran house sitting bookshelf fell ran quick,"[1.9228241392396308e-26, 9.191284238492142e-29, 1.2389700551387661e-26, 5.64195831422908e-30, 8.24918548886027e-24, 4.887329980996625e-30, 2.4557588947008604e-41, 3.6165332193791966e-21, 1.529117201995276e-42, 2.3208080848586177e-39, 6.820724656811881e-40, 1.3344689042352606e-30, 8.587233933737026e-37, 6.665776656328037e-34, 6.594507153361362e-44, 1.0622154035185307e-32]",2.265508829123681e-22,16
shop worker june said suddenly got blackout buildings shaking like crazy screamed everybody get store,"[5.243291677978748e-46, 7.88820474864691e-38, 4.832023791794601e-40, 1.0284193007748203e-48, 1.7576947960514146e-54, 1.4861834812801076e-31, 3.1372627962596603e-53, 1.6900012539855484e-48, 8.336443323526103e-46, 1.341860846100235e-42, 1.8459625569004173e-51, 6.262105854092371e-56, 2.3229611110734554e-50, 1.0271930831406006e-33, 1.114842891396573e-51]",9.976374705182961e-33,15
rockfall carbon canyon six miles caused car skid overturn though driver escaped without serious injury,"[5.692324903635106e-41, 6.285774731091616e-48, 6.521961013440636e-38, 8.259399755654251e-39, 5.757783393182795e-53, 5.3927547386812556e-39, 3.9297360521562033e-31, 2.3863749869385285e-30, 7.271178587881688e-31, 1.915120681864733e-39, 6.990553516651277e-49, 6.582718202441947e-26, 2.0849602547398446e-30, 1.6247318066333762e-48, 9.427750518627155e-46]",4.3888515634137326e-27,15
robert graves seismologist us geological survey said number aftershocks also recorded,"[9.628613645368546e-53, 9.886816965263519e-28, 2.9734550586941696e-45, 4.941592203113817e-36, 5.940314008408862e-47, 8.007885828111054e-42, 2.1383578922034898e-58, 1.8033994914583594e-29, 1.2981624782184257e-45, 1.8699978648545345e-54, 2.261456057392015e-37]",9.151960878260739e-29,11
magnitude 5 1 main shock close la relatively shallow depth said,"[3.5994235360659394e-41, 4.1487169381059307e-41, 2.4959851091698373e-46, 2.0383696097271424e-56, 1.939810662347587e-49, 5.292228250878464e-45, 2.3199508176184575e-49, 1.0240509703299534e-33, 3.914294447504745e-36, 1.2935704496492835e-52, 6.002930953505072e-52]",9.345139475130957e-35,11
energetic aftershock sequence two aftershocks greater magnitude three,"[5.47257123446238e-47, 1.387721621138451e-53, 1.7920615223642533e-37, 2.7712277299768413e-30, 2.1227020669355414e-30, 2.4909851259654043e-46, 3.556390944723857e-32, 2.229675070649328e-41]",6.161867356985088e-31,8
california lies san andreas fault boundary two shifting land masses responsible devastating earthquakes caused deaths thousands people,"[7.890001567555522e-47, 6.458639488290252e-35, 3.4962906348664606e-38, 2.9658156193263174e-37, 2.014068132820403e-32, 2.1279481547849568e-33, 1.1467566346918648e-33, 3.2021256948748237e-31, 6.36845972527416e-43, 3.0174634974783423e-44, 1.1799447830043435e-46, 2.7359024879852938e-40, 3.3694385934786906e-46, 5.5015162132422206e-46, 2.912787294929446e-28, 7.446760731896835e-36, 2.0788692923956386e-40]",1.7154260577278352e-29,17
tonight earthquake second two weeks reminds us prepared los angeles mayor eric said statement,"[3.358452372295361e-41, 3.567613529000519e-32, 2.64405387485912e-37, 9.328228002578123e-29, 2.4627534808699766e-25, 1.0986805420467218e-43, 1.3550997270982623e-33, 2.667401718859804e-39, 4.866603562392814e-41, 5.378466159403995e-31, 5.520478290846915e-43, 2.0805861368212736e-31, 1.6226165233180022e-33, 1.0103400755261035e-45]",1.7597815351883698e-26,14
seismologists say huge earthquake causing widespread devastation referred big one certain hit state sometime next years,"[4.8021696759156844e-45, 9.207976861820455e-27, 1.6825086789161221e-40, 2.7981812141367596e-32, 1.5270626401722806e-41, 1.0234356210179682e-58, 1.518292073438469e-39, 9.124144099799332e-39, 1.4926022159627394e-52, 8.409151177450735e-40, 1.8330140638900376e-61, 5.353826638189755e-56, 1.8923876292908347e-52, 1.805251442089687e-55, 3.625191401707132e-46, 6.979470691831895e-41]",5.755003027277709e-28,16
magnitude 5 1 earthquake centered south los angeles friday shook residents throughout southern california sent bottles cans tumbling shelves stores produced rock slide closed road forced brief shutdown rides disneyland reports major damage injuries,"[3.580759965228229e-49, 4.3876732656243876e-55, 1.0154252045694776e-48, 6.41689185774692e-43, 2.2888075002043984e-45, 6.369724736961667e-50, 3.7419260513105064e-28, 5.344177701379646e-43, 3.1426400283950935e-30, 6.186408776699344e-48, 7.54172006337076e-49, 2.0068673276834437e-40, 1.2118508839386405e-51, 1.037988774795995e-43, 5.9193381616818805e-30, 3.65658680385772e-35, 4.041608376507793e-38, 7.497222989186807e-30, 6.102486613865721e-43, 5.1211936286145386e-40, 2.4844670068565414e-24, 6.346922176236087e-34, 7.707630854162526e-38, 6.398297187283744e-45, 5.548746206305355e-44, 6.226561553717136e-38, 8.99855019905075e-57, 3.4921868171793725e-53, 6.577244409187244e-46, 1.861505142213153e-38, 7.300080836540827e-54, 1.567325041954293e-49, 1.3143680693689222e-55, 9.906261280264766e-50]",7.308405174512675e-26,34
orange county city apartment units half dozen homes red tagged possible damage displacing people police lieutenant mike said southern california edison reported power outages 2 customers following quake,"[1.1817289407647844e-42, 1.6095281229934827e-51, 8.548109075812528e-49, 6.949173887639349e-50, 6.778885033010958e-56, 1.407406846176233e-56, 2.898636492486594e-45, 8.070119180693754e-49, 1.4221363290552555e-51, 2.7983039989595847e-41, 1.1773898755514076e-38, 1.8460240394751955e-57, 2.6664381431162386e-45, 1.1894045115433206e-40, 8.59099701213603e-38, 3.425912212572185e-39, 6.218716605963871e-44, 1.429036072568746e-57, 1.4959839922153178e-52, 1.5747516464124268e-54, 9.188358488074155e-52, 2.6351393325184076e-42, 6.159804010971077e-43, 1.7327353821329446e-42, 6.39948393848402e-44, 1.645975248318829e-44, 4.357114813346493e-45, 8.927666426441061e-43]",3.616568410606157e-39,28
tremor struck 9 centered near brea orange county miles southeast downtown los angeles depth 5 miles felt far south san diego far north ventura county according citizen responses collected online us geological survey,"[5.96655702408292e-51, 4.364255627777067e-33, 8.072662738698539e-34, 5.983138312513054e-55, 7.962566110049567e-54, 6.077043865072327e-57, 9.672299324693714e-47, 1.0050948050269464e-53, 6.177494032257144e-55, 4.312338708782921e-56, 1.5584928148745436e-56, 3.1201596602888367e-55, 2.247104842396803e-53, 9.00875204055629e-46, 6.421977349875073e-58, 2.81524806651145e-62, 2.3073956840289002e-54, 4.78656070586144e-58, 5.5214184317413113e-45, 1.3360901390938678e-54, 2.501769053654718e-50, 4.452587198642682e-62, 1.3257746508840375e-59, 4.36010074445189e-59, 2.1153379190798585e-51, 4.6272048570631453e-54, 1.573151714743974e-58, 9.392568380691031e-52, 3.8300659073316215e-55, 5.253036708465402e-54, 1.8991900466321934e-49, 3.395843913538453e-54, 1.7655712919612066e-46]",1.5671278489859446e-34,33
aftershocks followed including magnitude 3 4 shock hit saturday morning main shock preceded two foreshocks registering magnitudes 3 6 2 1 scientists said,"[2.560553048204287e-60, 8.815829442016073e-67, 1.2435357599410764e-60, 2.066851680368905e-49, 2.8860438520249394e-61, 1.3931443415936454e-50, 9.138263745788302e-60, 2.3417598185004864e-57, 4.7478462108057175e-62, 2.4019866166255417e-48, 2.4220086838553985e-62, 2.6516337040070097e-59, 1.2477141740992463e-53, 5.32909436042825e-50, 3.3722090198152767e-48, 1.2895048815955014e-58, 1.823918371266307e-56, 1.0889949743888494e-46, 2.111480374698636e-64, 5.833958431340948e-57, 3.492112330430861e-49, 3.1493013728110345e-59, 2.3991528670916744e-52]",5.012915838368243e-48,23
aftershocks still recorded early saturday nearly hours quake struck los angeles fire department said called earthquake mode,"[5.905899899479387e-56, 6.220303460495438e-56, 4.607905895402228e-56, 4.560855259310019e-49, 2.2118434571787475e-57, 2.3827895582960896e-58, 8.361864955324184e-58, 1.9862225202358074e-52, 1.2430996372505647e-60, 4.263869263271324e-65, 2.984177456135385e-59, 9.409471180896545e-65, 2.088458771085054e-52, 4.145481335618928e-61, 2.8736913259159324e-50, 8.500107824725648e-54, 1.194068734279265e-59]",2.8543445770468223e-50,17
fortunately significant damage occurred square mile jurisdiction department said,"[6.992620116293333e-47, 6.077808559686583e-57, 9.879643273642998e-46, 3.1996753332077036e-54, 1.8051963616755596e-66, 3.962378649450252e-62, 4.35517142390875e-52, 3.3319861459547787e-62, 6.829959934554971e-53]",1.1754344839441422e-46,9
large event seems unusual course lot people felt said doug given geophysicist quakes occur populated areas people try put two two together predict something coming simply case said,"[4.686860673961158e-46, 2.4183591411314803e-59, 4.463613401479617e-47, 3.236058928282436e-49, 9.160849522587196e-53, 2.5231881165226884e-54, 3.5064845546380628e-62, 3.9420328162363962e-56, 1.3925553206513313e-61, 2.1606650914076601e-54, 1.3027346913629552e-55, 2.1031700318531711e-47, 3.5927645291929737e-53, 2.0200414908583244e-59, 1.2817507528472566e-53, 8.386286434748473e-51, 3.0895676692978536e-55, 5.975189863793473e-53, 7.625150721608929e-57, 3.991520002112504e-57, 8.749984733222795e-52, 1.5198305256990993e-56, 4.394107000398339e-48, 1.124816084934913e-44, 2.302089998092514e-51, 3.850602270005413e-51, 4.213118603543148e-53, 8.084139129043198e-57]",4.209731473351127e-46,28
broken glass gas leaks water main breaks rockslide reported near epicenter according twitter updates local authorities tom boeing employee lives la mirada said quake lasted seconds,"[1.1254687507286255e-57, 1.8139334332216577e-49, 1.5127459468259952e-59, 1.9641859589908585e-55, 2.539429248792371e-49, 9.401376043560874e-50, 1.7413300581754735e-62, 3.745758207803623e-56, 1.2417609212410223e-44, 2.743398813108365e-56, 6.675510245865723e-40, 7.370159547304672e-57, 7.112668233216941e-49, 3.185433328181225e-51, 1.2749721785066255e-59, 2.4468576445921804e-52, 7.729559381160994e-49, 4.706502126235095e-55, 5.382625968909773e-50, 6.79991680869374e-44, 4.704955739999323e-63, 1.7243658758606e-59, 6.369159820225522e-50, 8.726011554166703e-45, 5.781740601417108e-54, 5.957351117572065e-47]",2.5678470349364015e-41,26
